Time, Microgrid1.Inverter.Pref, Microgrid1.Inverter.P1, Microgrid1.ESS.Lead acid.SOC, Microgrid1.PV.P
26.25, 4000.0, 4000.01123046875, 0.5638827085494995, 4146.0849609375
26.5, 4000.0, 3999.587158203125, 0.5638840198516846, 4146.0849609375
26.75, 4000.0, 4000.070068359375, 0.5638853311538696, 4146.0849609375
27.0, 4000.0, 4000.294189453125, 0.5638866424560547, 4146.0849609375
27.25, 4000.0, 3999.346435546875, 0.563887894153595, 4146.0849609375
27.5, 4000.0, 3999.251220703125, 0.56388920545578, 4146.0849609375
27.75, 3200.0, 3318.5849609375, 0.563890814781189, 4146.0849609375
28.0, 3200.0, 3174.09619140625, 0.5638937950134277, 4146.0849609375
28.25, 3200.0, 3175.5654296875, 0.5638973116874695, 4146.0849609375
28.5, 3200.0, 3181.326904296875, 0.5639011263847351, 4146.0849609375
28.75, 3200.0, 3188.250244140625, 0.5639049410820007, 4146.0849609375
29.0, 3200.0, 3195.365966796875, 0.5639089345932007, 4146.0849609375
29.25, 3200.0, 3197.1826171875, 0.5639128088951111, 4146.0849609375
29.5, 3200.0, 3200.10205078125, 0.5639168620109558, 4146.0849609375
29.75, 3200.0, 3199.2763671875, 0.5639209151268005, 4146.0849609375
30.0, 3200.0, 3197.370361328125, 0.5639247894287109, 4146.0849609375
30.25, 3200.0, 3202.286865234375, 0.5639289021492004, 4146.0849609375
30.5, 3200.0, 3200.654052734375, 0.5639329552650452, 4146.0849609375
30.75, 3200.0, 3201.181884765625, 0.5639370083808899, 4146.0849609375
31.0, 3200.0, 3197.816650390625, 0.5639409422874451, 4146.0849609375
31.25, 3200.0, 3198.0498046875, 0.5639448165893555, 4146.0849609375
31.5, 3200.0, 3200.232177734375, 0.563948929309845, 4146.0849609375
31.75, 3200.0, 3199.091552734375, 0.5639529824256897, 4146.0849609375
32.0, 3200.0, 3199.343017578125, 0.5639570951461792, 4146.0849609375
32.25, 3200.0, 3200.041259765625, 0.5639611482620239, 4146.0849609375
32.5, 1400.0, 2177.1748046875, 0.5639656782150269, 4146.0849609375
32.75, 1400.0, 1847.8333740234375, 0.5639716386795044, 4146.0849609375
33.0, 1400.0, 1672.1744384765625, 0.5639786124229431, 4146.0849609375
33.25, 1400.0, 1564.24853515625, 0.5639861822128296, 4146.0849609375
33.5, 1400.0, 1490.778076171875, 0.5639942288398743, 4146.0849609375
33.75, 1400.0, 1452.751708984375, 0.5640020966529846, 4146.0849609375
34.0, 1400.0, 1430.664794921875, 0.5640102028846741, 4146.0849609375
34.25, 1400.0, 1418.9439697265625, 0.564018189907074, 4146.0849609375
34.5, 1400.0, 1409.9976806640625, 0.56402587890625, 4146.0849609375
34.75, 1400.0, 1407.6990966796875, 0.5640339851379395, 4146.0849609375
35.0, 1400.0, 1403.7454833984375, 0.5640421509742737, 4146.0849609375
35.25, 1400.0, 1403.600341796875, 0.5640503764152527, 4146.0849609375
35.5, 1400.0, 1401.86962890625, 0.5640584826469421, 4146.0849609375
35.75, 1400.0, 1400.132568359375, 0.5640665292739868, 4146.0849609375
36.0, 1400.0, 1400.4912109375, 0.5640747547149658, 4146.0849609375
36.25, 1400.0, 1400.454833984375, 0.5640829205513, 4146.0849609375
36.5, 1400.0, 1400.11328125, 0.564091145992279, 4146.0849609375
36.75, 1400.0, 1399.791748046875, 0.5640993714332581, 4146.0849609375
37.0, 1400.0, 1399.3426513671875, 0.564107358455658, 4146.0849609375
37.25, 5600.0, 4134.19189453125, 0.5641133785247803, 4146.0849609375
37.5, 5600.0, 5021.94970703125, 0.5641149878501892, 4146.0849609375
37.75, 5600.0, 5358.1640625, 0.5641145706176758, 4146.0849609375
38.0, 5600.0, 5487.30859375, 0.5641130805015564, 4146.0849609375
38.25, 5600.0, 5544.18212890625, 0.5641112327575684, 4146.0849609375
38.5, 5600.0, 5577.64453125, 0.5641095042228699, 4146.0849609375
38.75, 5600.0, 5586.544921875, 0.5641076564788818, 4146.0849609375
39.0, 5600.0, 5595.45947265625, 0.5641058683395386, 4146.0849609375
39.25, 5600.0, 5594.8525390625, 0.5641040205955505, 4146.0849609375
39.5, 5600.0, 5599.8056640625, 0.5641021728515625, 4146.0849609375
39.75, 5600.0, 5597.72021484375, 0.5641003251075745, 4146.0849609375
40.0, 5600.0, 5599.54150390625, 0.5640984773635864, 4146.0849609375
40.25, 5600.0, 5597.142578125, 0.5640965700149536, 4146.0849609375
40.5, 5600.0, 5598.0673828125, 0.5640947222709656, 4146.0849609375
40.75, 5600.0, 5604.3359375, 0.5640928745269775, 4146.0849609375
41.0, 5600.0, 5600.29931640625, 0.5640909671783447, 4146.0849609375
41.25, 5600.0, 5601.71044921875, 0.5640891194343567, 4146.0849609375
41.5, 5600.0, 5599.390625, 0.5640872716903687, 4146.0849609375
41.75, 5600.0, 5600.10986328125, 0.5640853643417358, 4146.0849609375
42.0, 7000.0, 7023.3486328125, 0.5640823841094971, 4146.0849609375
42.25, 7000.0, 7082.095703125, 0.5640763640403748, 4146.0849609375
42.5, 7000.0, 7038.93896484375, 0.5640687942504883, 4146.0849609375
42.75, 7000.0, 7011.56982421875, 0.5640609860420227, 4146.0849609375
43.0, 7000.0, 7003.79150390625, 0.5640537142753601, 4146.0849609375
43.25, 7000.0, 7000.82080078125, 0.5640460848808289, 4146.0849609375
43.5, 7000.0, 7001.82763671875, 0.5640384554862976, 4146.0849609375
43.75, 7000.0, 6999.939453125, 0.5640308260917664, 4146.0849609375
44.0, 7000.0, 6999.23193359375, 0.5640231370925903, 4146.0849609375
44.25, 7000.0, 7001.2158203125, 0.5640155673027039, 4146.0849609375
44.5, 7000.0, 7000.22216796875, 0.5640078783035278, 4146.0849609375
44.75, 7000.0, 6999.4912109375, 0.5640002489089966, 4146.0849609375
45.0, 7000.0, 7000.064453125, 0.5639925599098206, 4146.0849609375
45.25, 7000.0, 7000.322265625, 0.5639849901199341, 4146.0849609375
45.5, 7000.0, 6999.73779296875, 0.5639773607254028, 4146.0849609375
45.75, 7000.0, 7000.28466796875, 0.563969612121582, 4146.0849609375
46.0, 7000.0, 7000.00830078125, 0.563961923122406, 4146.0849609375
46.25, 7000.0, 7000.77978515625, 0.5639544129371643, 4146.0849609375
46.5, 0.0, 6998.63427734375, 0.5639466643333435, 4146.0849609375
46.75, 0.0, 1362.619873046875, 0.56394362449646, 4146.0849609375
47.0, 0.0, 284.8134765625, 0.563949704170227, 4146.0849609375
47.25, 0.0, 79.59687805175781, 0.5639608502388, 4146.0849609375
47.5, 0.0, 39.014225006103516, 0.5639733672142029, 4146.0849609375
47.75, 0.0, 30.79784393310547, 0.5639860033988953, 4146.0849609375
48.0, 0.0, 28.43863868713379, 0.5639984607696533, 4146.0849609375
48.25, 0.0, 26.6356201171875, 0.5640112161636353, 4146.0849609375
48.5, 0.0, 25.686044692993164, 0.5640239119529724, 4146.0849609375
48.75, 0.0, 24.860414505004883, 0.5640365481376648, 4146.0849609375
49.0, 0.0, 23.54417610168457, 0.5640494227409363, 4146.0849609375
49.25, 0.0, 22.51369285583496, 0.5640619993209839, 4146.0849609375
49.5, 0.0, 21.70094108581543, 0.5640748739242554, 4146.0849609375
49.75, 0.0, 21.31315040588379, 0.5640876889228821, 4146.0849609375
50.0, 0.0, 21.00497055053711, 0.564100444316864, 4146.0849609375
50.25, 0.0, 20.09414291381836, 0.5641131401062012, 4146.0849609375
50.5, 0.0, 20.04664421081543, 0.5641261339187622, 4146.0849609375
50.75, 0.0, 19.512678146362305, 0.5641388297080994, 4146.0849609375
51.0, 0.0, 19.483633041381836, 0.5641516447067261, 4146.0849609375
51.25, 2000.0, 36.61557388305664, 0.5641642808914185, 4146.0849609375
51.5, 2000.0, 1325.8819580078125, 0.5641762614250183, 4146.0849609375
51.75, 2000.0, 1879.3359375, 0.564185380935669, 4146.0849609375
52.0, 2000.0, 1994.2034912109375, 0.5641927123069763, 4146.0849609375
52.25, 2000.0, 2005.3565673828125, 0.5641995072364807, 4146.0849609375
52.5, 2000.0, 2003.105712890625, 0.5642063617706299, 4146.0849609375
52.75, 2000.0, 2005.5574951171875, 0.5642129778862, 4146.0849609375
53.0, 2000.0, 2000.0313720703125, 0.5642193555831909, 4146.0849609375
53.25, 2000.0, 2001.853759765625, 0.564225971698761, 4146.0849609375
53.5, 2000.0, 2001.5372314453125, 0.5642327666282654, 4146.0849609375
53.75, 2000.0, 2000.5439453125, 0.5642394423484802, 4146.0849609375
54.0, 2000.0, 2001.396728515625, 0.5642462372779846, 4146.0849609375
54.25, 2000.0, 1997.980224609375, 0.5642529129981995, 4146.0849609375
54.5, 2000.0, 2001.726318359375, 0.5642597079277039, 4146.0849609375
54.75, 2000.0, 1998.3663330078125, 0.5642665028572083, 4146.0849609375
55.0, 2000.0, 1998.8997802734375, 0.5642732381820679, 4146.0849609375
55.25, 2000.0, 2001.108154296875, 0.5642799735069275, 4146.0849609375
55.5, 2000.0, 2000.7362060546875, 0.5642864108085632, 4146.0849609375
55.75, 2000.0, 2000.131591796875, 0.5642929673194885, 4146.0849609375
56.0, 3000.0, 2306.44677734375, 0.5642997622489929, 4146.0849609375
56.25, 3000.0, 2802.305419921875, 0.5643055438995361, 4146.0849609375
56.5, 3000.0, 2917.594482421875, 0.5643104314804077, 4146.0849609375
56.75, 3000.0, 2958.369873046875, 0.5643149614334106, 4146.0849609375
57.0, 3000.0, 2982.1259765625, 0.5643195509910583, 4146.0849609375
57.25, 3000.0, 2990.0087890625, 0.564324140548706, 4146.0849609375
57.5, 3000.0, 2990.3486328125, 0.5643285512924194, 4146.0849609375
57.75, 3000.0, 2996.514404296875, 0.5643330812454224, 4146.0849609375
58.0, 3000.0, 2995.122802734375, 0.5643376111984253, 4146.0849609375
58.25, 3000.0, 2998.50439453125, 0.5643419623374939, 4146.0849609375
58.5, 3000.0, 2998.595703125, 0.5643462538719177, 4146.0849609375
58.75, 3000.0, 2998.089111328125, 0.5643507838249207, 4146.0849609375
59.0, 3000.0, 2998.708251953125, 0.5643553137779236, 4146.0849609375
59.25, 3000.0, 2999.437255859375, 0.5643597841262817, 4146.0849609375
59.5, 3000.0, 3000.6748046875, 0.5643641948699951, 4146.0849609375
59.75, 3000.0, 2998.86328125, 0.564368724822998, 4146.0849609375
60.0, 3000.0, 2999.067626953125, 0.5643729567527771, 4146.0849609375
60.25, 3000.0, 2999.587158203125, 0.5643773674964905, 4146.0849609375
60.5, 3000.0, 3001.016845703125, 0.5643818974494934, 4146.0849609375
60.75, 10000.0, 5829.29296875, 0.5643861889839172, 4146.0849609375
61.0, 10000.0, 9260.8662109375, 0.5643843412399292, 4146.0849609375
61.25, 10000.0, 9805.1044921875, 0.5643727779388428, 4146.0849609375
61.5, 10000.0, 9939.5908203125, 0.5643549561500549, 4146.0849609375
61.75, 10000.0, 9976.5458984375, 0.5643343925476074, 4146.0849609375
62.0, 10000.0, 9996.5146484375, 0.5643131136894226, 4146.0849609375
62.25, 10000.0, 9998.5, 0.5642911791801453, 4146.0849609375
62.5, 10000.0, 9997.5126953125, 0.5642690658569336, 4146.0849609375
62.75, 10000.0, 10002.0205078125, 0.5642470717430115, 4146.0849609375
63.0, 10000.0, 10001.888671875, 0.5642247796058655, 4146.0849609375
63.25, 10000.0, 10001.6953125, 0.5642026662826538, 4146.0849609375
63.5, 10000.0, 9997.48828125, 0.5641803741455078, 4146.0849609375
63.75, 10000.0, 10002.2490234375, 0.5641580820083618, 4146.0849609375
64.0, 10000.0, 9999.2802734375, 0.5641358494758606, 4146.0849609375
64.25, 10000.0, 9999.345703125, 0.5641138553619385, 4146.0849609375
64.5, 10000.0, 10000.6083984375, 0.5640928745269775, 4146.0849609375
