Time, Ptotal,regD,Time regD,power
6019.25,19666.29883,,,
6019.5,19684.0332,,,
6019.75,19697.02539,,,
6020,19763.92969,,,
6020.25,19792,,,
6020.5,19807.36328,,,
6020.75,19807.36328,,,
6021,19813.19531,,,
6021.25,19819.0332,,,
6021.5,19819.0332,,,
6021.75,19819.0332,,,
6022,19830.72656,,,
6022.25,19830.72656,,,
6022.5,19830.72656,,,
6022.75,19830.72656,,,
6023,19848.30859,,,
6023.25,19848.30859,,,
6023.5,19848.30859,,,
6023.75,19848.30859,,,
6024,19860.05859,,,
6024.25,19860.05859,,,
6024.5,19860.05859,,,
6024.75,19860.05859,,,
6025,19860.05859,,,
6025.25,19860.05859,,,
6025.5,19860.05859,,,
6025.75,19860.05859,,,
6026,19860.05859,,,
6026.25,19860.05859,,,
6026.5,19860.05859,,,
6026.75,19860.05859,,,
6027,19860.05859,,,
6027.25,19860.05859,,,
6027.5,19860.05859,,,
6027.75,19860.05859,,,
6028,19860.05859,,,
6028.25,19860.05859,,,
6028.5,19860.05859,,,
6028.75,19860.05859,,,
6029,19860.05859,,,
6029.25,19860.05859,,,
6029.5,19860.05859,,,
6029.75,19860.05859,,,
6030,19860.05859,,,
6030.25,19860.05859,,,
6030.5,19860.05859,,,
6030.75,19860.05859,,,
6031,19860.05859,,,
6031.25,19860.05859,,,
6031.5,19860.05859,,,
6031.75,19860.05859,,,
6032,19860.05859,,,
6032.25,19860.05859,,,
6032.5,19860.05859,,,
6032.75,19860.05859,,,
6033,19860.05859,,,
6033.25,19860.05859,,,
6033.5,19860.05859,,,
6033.75,19860.05859,,,
6034,19860.05859,,,
6034.25,19860.05859,,,
6034.5,19860.05859,,,
6034.75,19860.05859,,,
6035,19860.05859,,,
6035.25,19860.05859,,,
6035.5,19860.05859,,,
6035.75,19860.05859,,,
6036,19860.05859,,,
6036.25,19860.05859,,,
6036.5,19860.05859,,,
6036.75,19860.05859,,,
6037,19860.05859,,,
6037.25,19860.05859,,,
6037.5,19860.05859,,,
6037.75,19857.46875,,,
6038,19853.8418,,,
6038.25,19848.61133,,,
6038.5,19844.55859,,,
6038.75,19838.50195,,,
6039,19833.95898,,,
6039.25,19833.125,,,
6039.5,19827.66992,,,
6039.75,19824.72656,,,
6040,19821.73047,,,
6040.25,19811.80664,,,
6040.5,19809.82422,,,
6040.75,19807.25391,,,
6041,19807.25391,,,
6041.25,19802.55078,,,
6041.5,19802.22461,,,
6041.75,19802.22461,,,
6042,19799.60547,,,
6042.25,19798.44727,,,
6042.5,19798.17969,,,
6042.75,19798.17969,,,
6043,19797.40625,,,
6043.25,19795.14844,,,
6043.5,19795.14844,,,
6043.75,19795.14844,,,
6044,19795.13281,,,
6044.25,19793.12891,,,
6044.5,19793.12891,,,
6044.75,19793.12891,,,
6045,19793.12891,,,
6045.25,19793.12891,,,
6045.5,19793.12891,,,
6045.75,19793.12891,,,
6046,19793.12891,,,
6046.25,19793.12891,,,
6046.5,19793.12891,,,
6046.75,19793.12891,,,
6047,19793.12891,,,
6047.25,19793.12891,,,
6047.5,19793.12891,,,
6047.75,19793.12891,,,
6048,19793.12891,,,
6048.25,19793.12891,,,
6048.5,19793.12891,,,
6048.75,19793.12891,,,
6049,19793.12891,,,
6049.25,19793.12891,,,
6049.5,19793.12891,,,
6049.75,19793.12891,,,
6050,19793.12891,,,
6050.25,19793.12891,,,
6050.5,19793.12891,,,
6050.75,19793.12891,,,
6051,19793.12891,,,
6051.25,19793.12891,,,
6051.5,19793.12891,,,
6051.75,19793.12891,,,
6052,19793.12891,,,
6052.25,19793.12891,,,
6052.5,19793.12891,,,
6052.75,19793.12891,,,
6053,19793.12891,,,
6053.25,19793.12891,,,
6053.5,19793.12891,,,
6053.75,19793.12891,,,
6054,19793.12891,,,
6054.25,19793.12891,,,
6054.5,19793.12891,,,
6054.75,19793.12891,,,
6055,19793.12891,,,
6055.25,19793.12891,,,
6055.5,19793.12891,,,
6055.75,19793.12891,,,
6056,19793.12891,,,
6056.25,19793.12891,,,
6056.5,19793.12891,,,
6056.75,19793.12891,,,
6057,19793.12891,,,
