Time, Ptotal,Regd,Time regD
3606.5,5383.061523,,
3606.75,5383.061523,,
3607,5383.061523,,
3607.25,5383.061523,,
3607.5,5383.061523,,
3607.75,5383.061523,,
3608,5383.061523,,
3608.25,5383.061523,,
3608.5,5383.061523,,
3608.75,5383.061523,,
3609,5383.061523,,
3609.25,5383.061523,,
3609.5,5383.061523,,
3609.75,5383.061523,,
3610,5383.061523,,
3610.25,5383.061523,,
3610.5,5383.061523,,
3610.75,5383.061523,,
3611,5383.061523,,
3611.25,5383.061523,,
3611.5,5383.061523,,
3611.75,5383.061523,,
3612,5383.061523,,
3612.25,5383.061523,,
3612.5,5383.061523,,
3612.75,5383.061523,,
3613,5383.061523,,
3613.25,5383.061523,,
3613.5,5383.061523,,
3613.75,5383.061523,,
3614,5383.061523,,
3614.25,5383.061523,,
3614.5,5383.061523,,
3614.75,5383.061523,,
3615,5383.061523,,
3615.25,5383.061523,,
3615.5,5383.061523,,
3615.75,5383.061523,,
3616,5383.177734,,
3616.25,5383.388184,,
3616.5,5383.586426,,
3616.75,5384.016602,,
3617,5384.267578,,
3617.25,5384.381836,,
3617.5,5384.696777,,
3617.75,5385.007813,,
3618,5385.163574,,
3618.25,5385.623047,,
3618.5,5385.776367,,
3618.75,5385.805664,,
3619,5386.024902,,
3619.25,5386.351563,,
3619.5,5386.410156,,
3619.75,5386.410156,,
3620,5386.468262,,
3620.25,5386.526855,,
3620.5,5386.526855,,
3620.75,5386.526855,,
3621,5386.760254,,
3621.25,5386.760254,,
3621.5,5386.760254,,
3621.75,5386.760254,,
3622,5386.935059,,
3622.25,5386.935547,,
3622.5,5386.935547,,
3622.75,5386.935547,,
3623,5386.935547,,
3623.25,5386.935547,,
3623.5,5386.935547,,
3623.75,5386.935547,,
3624,5386.935547,,
3624.25,5386.935547,,
3624.5,5386.935547,,
3624.75,5386.935547,,
3625,5386.935547,,
3625.25,5386.935547,,
3625.5,5386.935547,,
3625.75,5386.935547,,
3626,5386.935547,,
3626.25,5386.935547,,
3626.5,5386.935547,,
3626.75,5386.935547,,
3627,5386.935547,,
3627.25,5386.935547,,
3627.5,5386.935547,,
3627.75,5386.935547,,
3628,5386.935547,,
3628.25,5386.935547,,
3628.5,5386.935547,,
3628.75,5386.935547,,
3629,5386.935547,,
3629.25,5386.935547,,
3629.5,5386.935547,,
3629.75,5386.935547,,
3630,5386.935547,,
3630.25,5386.935547,,
3630.5,5386.935547,,
3630.75,5386.935547,,
3631,5386.935547,,
3631.25,5386.935547,,
3631.5,5386.935547,,
3631.75,5386.935547,,
3632,5386.935547,,
3632.25,5386.935547,,
3632.5,5386.935547,,
3632.75,5386.935547,,
3633,5386.935547,,
3633.25,5386.935547,,
3633.5,5386.935547,,
3633.75,5386.935547,,
3634,5386.935547,,
3634.25,5386.935547,,
3634.5,5386.935547,,
3634.75,5386.935547,,
3635,5386.935547,,
3635.25,5386.935547,,
3635.5,5386.935547,,
3635.75,5386.935547,,
3636,5386.935547,,
3636.25,5568.122559,,
3636.5,5612.043457,,
3636.75,5751.874512,,
3637,5886.307617,,
3637.25,6049.204102,,
3637.5,6175.373535,,
3637.75,6350.46582,,
3638,6525.070801,,
3638.25,6837.88623,,
3638.5,6972.08252,,
3638.75,7080.229004,,
3639,7088.742188,,
3639.25,7447.969238,,
3639.5,7461.399414,,
3639.75,7501.689941,,
3640,7501.689941,,
3640.25,7585.34668,,
3640.5,7585.34668,,
3640.75,7585.34668,,
3641,7585.34668,,
3641.25,7695.689453,,
3641.5,7695.689453,,
3641.75,7695.689453,,
3642,7695.689453,,
3642.25,7812.350586,,
3642.5,7812.350586,,
3642.75,7812.350586,,
3643,7812.350586,,
3643.25,7852.641602,,
3643.5,7852.641602,,
3643.75,7852.641602,,
3644,7852.641602,,
3644.25,7852.641602,,
3644.5,7852.641602,,
3644.75,7852.641602,,
3645,7852.641602,,
3645.25,7852.641602,,
3645.5,7852.641602,,
3645.75,7852.641602,,
3646,7852.641602,,
3646.25,7852.641602,,
3646.5,7852.641602,,
3646.75,7852.641602,,
3647,7852.641602,,
3647.25,7852.641602,,
3647.5,7852.641602,,
3647.75,7852.641602,,
3648,7852.641602,,
3648.25,7852.641602,,
3648.5,7852.641602,,
3648.75,7852.641602,,
3649,7852.641602,,
3649.25,7852.641602,,
3649.5,7852.641602,,
3649.75,7852.641602,,
3650,7852.641602,,
3650.25,7852.641602,,
3650.5,7852.641602,,
3650.75,7852.641602,,
3651,7852.641602,,
3651.25,7852.641602,,
3651.5,7852.641602,,
3651.75,7852.641602,,
3652,7852.641602,,
3652.25,7852.641602,,
3652.5,7852.641602,,
3652.75,7852.641602,,
3653,7852.641602,,
3653.25,7852.641602,,
3653.5,7852.641602,,
3653.75,7852.641602,,
3654,7852.641602,,
3654.25,7852.641602,,
3654.5,7852.641602,,
3654.75,7852.641602,,
3655,7852.641602,,
3655.25,7852.641602,,
3655.5,7852.641602,,
3655.75,7852.641602,,
3656,7852.641602,,
3656.25,7882.371094,,
3656.5,7991.320801,,
3656.75,8046.907227,,
3657,8164.710938,,
3657.25,8304.004883,,
3657.5,8304.004883,,
3657.75,8435.958984,,
3658,8590.204102,,
3658.25,8686.948242,,
3658.5,8922.053711,,
3658.75,9002.316406,,
3659,9061.652344,,
3659.25,9118.705078,,
3659.5,9368.453125,,
3659.75,9401.536133,,
3660,9406.53418,,
3660.25,9442.357422,,
3660.5,9468.928711,,
3660.75,9468.928711,,
3661,9468.928711,,
3661.25,9550.345703,,
3661.5,9550.345703,,
3661.75,9550.345703,,
3662,9550.345703,,
3662.25,9582.456055,,
3662.5,9634.321289,,
3662.75,9634.321289,,
3663,9634.321289,,
3663.25,9634.321289,,
3663.5,9662.881836,,
3663.75,9662.881836,,
3664,9662.881836,,
3664.25,9662.881836,,
3664.5,9662.881836,,
3664.75,9662.881836,,
3665,9662.881836,,
3665.25,9662.881836,,
3665.5,9662.881836,,
3665.75,9662.881836,,
3666,9662.881836,,
3666.25,9662.881836,,
3666.5,9662.881836,,
3666.75,9662.881836,,
3667,9662.881836,,
3667.25,9662.881836,,
3667.5,9662.881836,,
3667.75,9662.881836,,
3668,9662.881836,,
3668.25,9662.881836,,
3668.5,9662.881836,,
3668.75,9662.881836,,
3669,9662.881836,,
3669.25,9662.881836,,
3669.5,9662.881836,,
3669.75,9662.881836,,
3670,9662.881836,,
3670.25,9662.881836,,
3670.5,9662.881836,,
3670.75,9662.881836,,
3671,9662.881836,,
3671.25,9662.881836,,
3671.5,9662.881836,,
3671.75,9662.881836,,
3672,9662.881836,,
3672.25,9662.881836,,
3672.5,9662.881836,,
3672.75,9662.881836,,
3673,9662.881836,,
3673.25,9662.881836,,
3673.5,9662.881836,,
3673.75,9662.881836,,
3674,9662.881836,,
3674.25,9662.881836,,
3674.5,9662.881836,,
3674.75,9662.881836,,
3675,9662.881836,,
3675.25,9662.881836,,
3675.5,9662.881836,,
3675.75,9662.881836,,
3676,9662.881836,,
3676.25,9662.881836,,
3676.5,9677.388672,,
3676.75,9697.780273,,
3677,9716.84668,,
3677.25,9750.279297,,
3677.5,9790.0625,,
3677.75,9793.822266,,
3678,9846.592773,,
3678.25,9932.712891,,
3678.5,9984.325195,,
3678.75,10015.89844,,
3679,10052.08398,,
3679.25,10056.95215,,
3679.5,10120.1123,,
3679.75,10190.73828,,
3680,10213.21094,,
3680.25,10213.21094,,
3680.5,10226.02051,,
3680.75,10235.60059,,
3681,10235.60059,,
3681.25,10235.60059,,
3681.5,10254.85449,,
3681.75,10254.85449,,
3682,10254.85449,,
3682.25,10254.85449,,
3682.5,10293.73633,,
3682.75,10293.73633,,
3683,10293.73633,,
3683.25,10293.73633,,
3683.5,10303.53418,,
3683.75,10303.53418,,
3684,10303.53418,,
3684.25,10303.53418,,
3684.5,10303.53418,,
3684.75,10303.53418,,
3685,10303.53418,,
3685.25,10303.53418,,
3685.5,10303.53418,,
3685.75,10303.53418,,
3686,10303.53418,,
3686.25,10303.53418,,
3686.5,10303.53418,,
3686.75,10303.53418,,
3687,10303.53418,,
3687.25,10303.53418,,
3687.5,10303.53418,,
3687.75,10303.53418,,
3688,10303.53418,,
3688.25,10303.53418,,
3688.5,10303.53418,,
3688.75,10303.53418,,
3689,10303.53418,,
3689.25,10303.53418,,
3689.5,10303.53418,,
3689.75,10303.53418,,
3690,10303.53418,,
3690.25,10303.53418,,
3690.5,10303.53418,,
3690.75,10303.53418,,
3691,10303.53418,,
3691.25,10303.53418,,
3691.5,10303.53418,,
3691.75,10303.53418,,
3692,10303.53418,,
3692.25,10303.53418,,
3692.5,10303.53418,,
3692.75,10303.53418,,
3693,10303.53418,,
3693.25,10303.53418,,
3693.5,10303.53418,,
3693.75,10303.53418,,
3694,10303.53418,,
3694.25,10303.53418,,
3694.5,10303.53418,,
3694.75,10303.53418,,
3695,10303.53418,,
3695.25,10303.53418,,
3695.5,10303.53418,,
3695.75,10303.53418,,
3696,10303.53418,,
3696.25,10303.53418,,
3696.5,10303.53418,,
3696.75,10303.53418,,
3697,10303.53418,,
3697.25,10321.54395,,
3697.5,10337.1709,,
3697.75,10381.17383,,
3698,10402.45996,,
3698.25,10444.32813,,
3698.5,10463.41602,,
3698.75,10495.55176,,
3699,10518.83301,,
3699.25,10546.47754,,
3699.5,10550.32715,,
3699.75,10641.90527,,
3700,10654.96289,,
3700.25,10667.93457,,
3700.5,10671.70313,,
3700.75,10678.64258,,
3701,10678.64258,,
3701.25,10678.64258,,
3701.5,10678.64258,,
3701.75,10697.88184,,
3702,10697.88184,,
3702.25,10697.88184,,
3702.5,10698.68652,,
3702.75,10717.24023,,
3703,10717.24023,,
3703.25,10717.24023,,
3703.5,10717.24023,,
3703.75,10730.21094,,
3704,10730.21094,,
3704.25,10730.21094,,
3704.5,10730.21094,,
3704.75,10730.21094,,
3705,10730.21094,,
3705.25,10730.21094,,
3705.5,10730.21094,,
3705.75,10730.21094,,
3706,10730.21094,,
3706.25,10730.21094,,
3706.5,10730.21094,,
3706.75,10730.21094,,
3707,10730.21094,,
3707.25,10730.21094,,
3707.5,10730.21094,,
3707.75,10730.21094,,
3708,10730.21094,,
3708.25,10730.21094,,
3708.5,10730.21094,,
3708.75,10730.21094,,
3709,10730.21094,,
3709.25,10730.21094,,
3709.5,10730.21094,,
3709.75,10730.21094,,
3710,10730.21094,,
3710.25,10730.21094,,
3710.5,10730.21094,,
3710.75,10730.21094,,
3711,10730.21094,,
3711.25,10730.21094,,
3711.5,10730.21094,,
3711.75,10730.21094,,
3712,10730.21094,,
3712.25,10730.21094,,
3712.5,10730.21094,,
3712.75,10730.21094,,
3713,10730.21094,,
3713.25,10730.21094,,
3713.5,10730.21094,,
3713.75,10730.21094,,
3714,10730.21094,,
3714.25,10730.21094,,
3714.5,10730.21094,,
3714.75,10730.21094,,
3715,10730.21094,,
3715.25,10730.21094,,
3715.5,10730.21094,,
3715.75,10730.21094,,
3716,10730.21094,,
3716.25,10730.21094,,
3716.5,10730.21094,,
3716.75,10730.21094,,
3717,10730.21094,,
3717.25,10727.01172,,
3717.5,10719.40332,,
3717.75,10708.13379,,
3718,10693.98145,,
3718.25,10679.67383,,
3718.5,10656.58594,,
3718.75,10645.07031,,
3719,10641.88867,,
3719.25,10626.2168,,
3719.5,10617.97949,,
3719.75,10609.25293,,
3720,10572.94727,,
3720.25,10563.50195,,
3720.5,10563.50195,,
3720.75,10562.44629,,
3721,10547.65625,,
3721.25,10547.65625,,
3721.5,10547.65625,,
3721.75,10541.26953,,
3722,10538.08008,,
3722.25,10538.08008,,
3722.5,10538.08008,,
3722.75,10528.74023,,
3723,10525.35742,,
3723.25,10525.35742,,
3723.5,10525.35742,,
3723.75,10524.81836,,
3724,10519.01465,,
3724.25,10519.01465,,
3724.5,10519.01465,,
3724.75,10519.01465,,
3725,10519.01465,,
3725.25,10519.01465,,
3725.5,10519.01465,,
3725.75,10519.01465,,
3726,10519.01465,,
3726.25,10519.01465,,
3726.5,10519.01465,,
3726.75,10519.01465,,
3727,10519.01465,,
3727.25,10519.01465,,
3727.5,10519.01465,,
3727.75,10519.01465,,
3728,10519.01465,,
3728.25,10519.01465,,
3728.5,10519.01465,,
3728.75,10519.01465,,
3729,10519.01465,,
3729.25,10519.01465,,
3729.5,10519.01465,,
3729.75,10519.01465,,
3730,10519.01465,,
3730.25,10519.01465,,
3730.5,10519.01465,,
3730.75,10519.01465,,
3731,10519.01465,,
3731.25,10519.01465,,
3731.5,10519.01465,,
3731.75,10519.01465,,
3732,10519.01465,,
3732.25,10519.01465,,
3732.5,10519.01465,,
3732.75,10519.01465,,
3733,10519.01465,,
3733.25,10519.01465,,
3733.5,10519.01465,,
3733.75,10519.01465,,
3734,10519.01465,,
3734.25,10519.01465,,
3734.5,10519.01465,,
3734.75,10519.01465,,
3735,10519.01465,,
3735.25,10519.01465,,
3735.5,10519.01465,,
3735.75,10519.01465,,
3736,10519.01465,,
3736.25,10519.01465,,
3736.5,10519.01465,,
3736.75,10519.01465,,
3737,10519.01465,,
3737.25,10519.01465,,
3737.5,10519.46875,,
3737.75,10519.92285,,
3738,10523.44238,,
3738.25,10527.14453,,
3738.5,10529.7041,,
3738.75,10536.87598,,
3739,10539.60254,,
3739.25,10542.26855,,
3739.5,10546.27539,,
3739.75,10550.20703,,
3740,10554.56934,,
3740.25,10561.72754,,
3740.5,10564.00293,,
3740.75,10564.45801,,
3741,10568.83984,,
3741.25,10571.13184,,
3741.5,10571.13086,,
3741.75,10571.13086,,
3742,10572.94824,,
3742.25,10573.85645,,
3742.5,10573.85645,,
3742.75,10573.85645,,
3743,10576.58398,,
3743.25,10576.58398,,
3743.5,10576.58398,,
3743.75,10576.58398,,
3744,10579.31445,,
3744.25,10579.31445,,
3744.5,10579.31445,,
3744.75,10579.31445,,
3745,10579.31445,,
3745.25,10579.31445,,
3745.5,10579.31445,,
3745.75,10579.31445,,
3746,10579.31445,,
3746.25,10579.31445,,
3746.5,10579.31445,,
3746.75,10579.31445,,
3747,10579.31445,,
3747.25,10579.31445,,
3747.5,10579.31445,,
3747.75,10579.31445,,
3748,10579.31445,,
3748.25,10579.31445,,
3748.5,10579.31445,,
3748.75,10579.31445,,
3749,10579.31445,,
3749.25,10579.31445,,
3749.5,10579.31445,,
3749.75,10579.31445,,
3750,10579.31445,,
3750.25,10579.31445,,
3750.5,10579.31445,,
3750.75,10579.31445,,
3751,10579.31445,,
3751.25,10579.31445,,
3751.5,10579.31445,,
3751.75,10579.31445,,
3752,10579.31445,,
3752.25,10579.31445,,
3752.5,10579.31445,,
3752.75,10579.31445,,
3753,10579.31445,,
3753.25,10579.31445,,
3753.5,10579.31445,,
3753.75,10579.31445,,
3754,10579.31445,,
3754.25,10579.31445,,
3754.5,10579.31445,,
3754.75,10579.31445,,
3755,10579.31445,,
3755.25,10579.31445,,
3755.5,10579.31445,,
3755.75,10579.31445,,
3756,10579.31445,,
3756.25,10579.31445,,
3756.5,10579.31445,,
3756.75,10579.31445,,
3757,10579.31445,,
3757.25,10579.31445,,
3757.5,10579.31445,,
3757.75,10579.31445,,
3758,10579.31445,,
